NAME	Tcells	Monocytes	NK.cells	B.cells	Neutrophils	Macrophages	Plasma	Eosinophils	Mast.cells	Dendritic.cells	tDC2	tpDC	tDC3	tDC1
ADHFE1	1	1	18.6726786182404	1	1	1	1	1	1	1	1	1	1	1
ADIRF	1	51.1782649189258	1	1	1	1	1	1	56.4776345602539	35.291844633171	1	1	1	1
ADM	1	37.3490838148107	1	1	263.252031989584	90.2839675381144	1	209.986356023108	133.413259016679	49.9822209925109	1	1	1	1
ADORA2A	26.8050144929799	1	1	33.879122811552	65.2576178526004	1	24.4583450757204	33.1264799840126	1	18.2302134173505	1	1	170.039527385105	1
ADORA3	1	1	1	1	1	25.2237159945855	1	1	1	1	1	1	1	1
ADPRH	1	27.3591187793667	1	1	1	29.6776067658769	1	10.8366695995895	1	23.1892532780474	1	1	1	1
ADPRM	17.3413866237722	1	1	1	1	1	1	1	15.6220556712216	1	1	1	1	1
ADRA1A	1	1	1	1	24.1308954657052	1	1	1	1	1	1	1	1	1
ADRB2	1	1	78.0816087598325	1	1	1	1	23.5946318474546	35.7229664203528	1	1	1	1	1
ADTRP	17.5082528588396	1	1	1	1	21.5051322248017	1	1	1	1	1	1	1	1
AES	184.925451718119	82.9326987427025	307.667516277631	109.467047784139	1	66.1938743735545	41.8567478943368	67.4952806048981	46.8694011431531	89.8132621504039	204.859695342403	183.974492683874	1	168.396384687967
AF127577.3	1	10.9310421775148	19.0022473467775	15.5180974435511	1	1	1	1	1	1	1	1	1	1
AF131216.3	16.5415001083629	1	1	1	1	1	1	1	1	1	1	1	1	1
AFAP1	20.4721995465909	1	1	1	1	1	1	1	26.3767800932787	20.3886134139682	1	1	1	1
AFDN	1	19.2268881055156	1	14.522241288841	19.7106805539197	18.933423980938	1	29.337714483623	48.742806726448	61.8426661350874	103.117940951857	1	1	1
AFF2	1	1	1	1	1	1	1	25.8536277506226	1	1	1	1	1	1
AFF3	1	1	1	76.9105515607702	1	1	1	1	1	1	1	152.898737675603	1	1
AFTPH	87.3441161604633	104.91394339372	115.584227157754	161.965443597416	154.425457017629	68.3659737277914	68.2968861305288	107.832866916562	83.2376388796816	84.3361590462478	118.564668989669	1	244.209268600146	1
AGA	18.8304772391645	19.2562348192099	22.5161610957841	1	1	19.7310091019564	46.1182926338444	41.752980626867	46.2236130794391	17.9580615579859	1	1	1	1
AGAP1	1	1	54.0163578387261	1	1	1	1	22.4628353595212	57.7238786829247	1	1	1	1	1
AGAP2	24.8640778251143	1	33.053597469814	1	21.9006878919563	1	1	24.3133366989123	1	1	1	1	1	1
AGAP3	21.0485868078362	58.33838470123	23.8842673598598	1	1	86.2035701218704	1	58.3151584563576	41.7973941920638	75.023341293847	1	1	1	1
AGER	1	16.1492217747613	1	1	31.011837826354	1	1	1	1	159.997858583174	1	1	1	1
AGMAT	17.6269796122949	25.5910685379738	35.550006888776	1	78.7260547597503	12.7597494648221	1	14.7299126923572	1	1	1	1	1	1
AGO4	23.1102522547738	62.6636139607681	50.9614797559585	1	162.442403090136	28.3806084714902	1	22.6085334395203	22.0506002932327	22.4581956326976	1	1	1	1
AGPAT1	1	20.053416227705	18.614275622802	1	21.0130005661855	21.3505975417109	12.7017358287763	1	22.142770355808	24.1774764077928	1	1	1	90.1544456797568
AGPAT4	1	28.0182997409234	26.5598952329745	1	1	60.2785101360582	1	19.9780002794673	1	16.7217147770772	1	1	1	1
AGPAT4-IT1	1	23.4253542862345	33.7061617968098	1	1	42.3781346007272	1	28.0313428320687	1	17.9912625019472	1	1	1	1
AGPAT5	45.4642060028485	13.2647337006281	17.2895529631908	30.6826168512306	1	16.3521581337315	1	26.9428776033221	35.3018469684016	21.5659050895787	1	167.898694490136	1	1
AGR2	1	132.094418577282	1	1	1	1	1	1	437.102277190309	105.758945654979	1	1	1	1
AGT	1	1	1	1	1	1	1	1	35.2121635757397	1	1	1	1	1
AGTRAP	17.1462550452558	103.816985234067	60.612087677158	1	125.720850068468	58.8045290102405	1	42.318623388938	20.5289670245812	32.0587448901547	1	1	1	1
AHCY	1	33.9886039070236	1	15.7219131216302	1	59.8316918274082	25.3145787208642	1	68.2731569889769	45.3925752917185	1	1	1	1
AHCYL2	1	34.4732236021517	14.9642119124666	1	1	13.1640742852021	1	69.9180372879017	27.5884862896787	24.9535724209722	1	1	1	1
AHI1	68.1396008637478	26.3622100949237	43.7676756164991	64.4002868420267	1	41.1307258617073	38.4244672364011	37.1550122776666	63.0501338530554	36.8506137391115	1	194.110782620787	1	1
AHNAK2	1	1	1	1	1	1	1	12.1608815735228	55.3783079305441	1	1	1	1	1
AHR	62.7939687513074	93.7103986286889	18.6025253281983	42.4089943224495	1	69.6804098677578	1	248.051712992985	175.198843402822	98.431593067102	141.025560026484	1	1	1
AIDA	69.0636751588417	52.0669681137285	75.2844628542212	105.489638299106	1	73.663841565779	35.2269549950912	78.0188754990533	85.9600159494137	75.4269349966041	1	155.737205115692	1	279.076905963042
AIF1	1	429.842043075549	1	1	403.863334178615	345.711827021779	1	28.7964137049236	1	301.16913450354	696.824819495832	1	1	338.006464972792
AIM2	1	1	1	82.4737142043522	1	1	33.5465859954898	1	1	1	1	1	1	1
AJ239322.1	1	12.0830719202148	1	1	63.6663727210971	1	1	1	1	1	1	1	1	1
AK2	53.0728578584716	78.4221509013689	48.2424099122733	40.3814807521052	23.1523203722442	60.0651276423197	26.9010709599416	76.8151846801933	154.115887395731	90.4846251367381	153.544457304128	1	1	1
AK4	1	18.0290600274515	1	1	1	20.8068700574842	1	1	63.1161367774039	31.0009504348323	1	1	1	1
AKAP11	31.8215308727641	23.0345516850471	34.0067887178728	63.7661458536256	1	21.2987905850632	1	57.2229128191394	35.2223830700385	23.8508290263436	1	1	1	1
AKAP12	1	1	1	1	1	1	1	59.3002562284361	30.1244241039576	1	1	1	1	1
AKAP2	1	1	28.8536197744948	89.2020290714485	1	21.8297808846355	29.7577972146267	133.592107418533	77.0489631354536	44.9608677063121	1	1	158.387775810308	1
AKAP9	147.822349415073	122.042650336412	178.034289931477	123.649748218864	108.733145738658	91.2099979872874	93.8625962639658	153.442206078015	108.176973625697	91.7919460783048	124.566676900809	288.629195815585	1	1
AKR1A1	38.5174525197446	86.042277879065	41.6927026546632	45.1262482017731	21.6517572301222	181.724882899806	78.9767111235824	50.302985766849	112.286689289188	128.498167405079	200.200144363238	1	1	129.140506669063
AKR1B1	48.3145097342682	57.7864626199725	89.8270246952981	67.9878352260751	1	238.240803565279	50.1375697708297	15.4850825110801	56.8635849937038	125.021366256624	249.38605128736	1	1	1
AKR1B10	1	1	1	1	1	1	1	1	119.743674586505	1	1	1	1	1
AKR1C1	1	1	1	1	1	1	1	24.9285058805073	353.730955052277	1	1	1	1	1
AKR1C2	1	1	1	1	1	1	1	1	247.93371991276	1	1	1	1	1
AKR1C3	1	1	157.941139758605	1	1	1	1	1	507.157006102302	36.4444262206405	1	1	1	1
AKR7A3	1	1	1	1	1	1	1	1	39.627526556251	1	1	1	1	1
AKT3	32.3689409476397	11.4319269422587	37.6502487933596	23.277183102449	1	1	1	15.5535569244042	13.8924397354436	1	1	1	1	1
AKTIP	29.9527631244204	19.7182844144931	30.8848253878452	1	47.7055952343691	1	1	1	17.0165647211176	1	1	1	1	1
AL021368.2	1	1	23.8339696693665	1	1	1	1	1	1	1	1	1	1	1
AL021707.6	1	1	1	1	25.3992133554062	1	1	1	1	1	1	1	1	1
AL021707.7	1	1	1	1	31.5690071747528	1	1	1	1	1	1	1	1	1
AL022476.1	1	1	1	16.3672806538741	1	1	1	11.3690366116449	1	1	1	1	1	1
AL031595.3	54.7209472291509	87.1417646610495	88.3161769748156	78.3285173874106	167.953373103395	62.3011473337958	33.6325879604945	77.8636260933966	62.2477350521362	57.0142891072547	1	150.080590120546	1	1
AL031663.3	1	1	14.3045970467806	15.3326642976705	1	1	1	1	1	1	1	1	1	1
AL031666.2	1	1	1	1	1	1	1	15.0050548080689	1	1	1	1	1	1
AL031709.1	1	1	1	1	1	1	1	19.6169393432468	1	1	1	1	1	1
AL031733.2	1	16.6837997452966	1	1	20.5033390221526	16.1105171442189	1	23.799555431228	1	1	1	1	1	1
AL031777.3	1	1	1	1	30.2222565708005	1	23.7998419182303	1	1	1	1	1	1	1
AL031846.2	1	1	1	1	1	1	1	26.6366445917915	1	1	1	1	1	1
AL034397.3	1	52.2963196902815	1	1	396.486360873291	1	1	44.5715281161984	1	1	1	1	1	1
AL034417.3	1	1	1	1	1	15.8980880745593	1	1	1	1	1	1	1	1
AL035681.1	1	1	1	1	1	1	1	19.8467704769093	1	1	1	1	1	1
AL078604.2	1	1	1	1	1	18.5023289409247	1	1	1	1	1	1	1	1
AL096711.2	1	1	1	1	1	1	1	23.1102029482262	1	1	1	1	1	1
AL117336.2	33.4321992052103	1	1	25.4033206927029	1	1	1	19.2103906397972	1	13.6700747258422	1	1	1	1
AL121603.2	1	1	1	1	1	1	1	19.9834859340262	14.389669532264	1	1	1	1	1
AL121839.2	26.6221655251299	1	34.9354080546486	1	1	1	1	1	15.0346787614882	1	1	1	1	1
AL121944.1	1	1	1	32.9445363930642	1	1	1	1	1	1	1	1	1	1
AL132656.3	1	12.198480610916	15.0707418275487	22.8908812849513	1	1	1	66.2640836409661	23.5788927278016	1	1	1	1	1
AL133243.3	1	13.202238572664	42.2460220597024	1	1	1	1	22.0584011526769	11.6339555371752	1	1	1	1	1
AL133320.1	1	1	1	1	17.930992447157	1	1	28.5336569304552	1	1	1	1	1	1
AL133467.1	1	1	1	1	1	1	21.1453024782267	1	1	1	1	1	1	1
AL138694.1	1	11.258231530697	1	1	31.0590601592479	1	1	1	1	1	1	1	1	1
AL139316.1	1	18.7383133892565	30.5979752711527	1	37.8685468167266	1	1	1	1	1	1	1	1	1
AL139317.1	1	1	1	1	1	1	1	27.0403713934715	1	1	1	1	1	1
AL157838.1	1	1	1	1	1	1	1	20.2074813634339	1	1	1	1	1	1
AL157895.1	1	1	1	1	1	1	1	36.3248051870488	45.5055717875223	1	1	1	1	1
AL158212.3	1	1	21.2426460932099	1	1	1	1	33.4625392359751	1	1	1	1	1	1
AL158835.1	1	1	20.5547022208981	1	1	1	1	1	1	1	1	1	1	1
AL162390.1	1	1	1	14.1202910753559	1	1	1	1	1	1	1	1	1	1
AL353997.6	1	1	1	1	1	1	1	1	134.301037910265	1	1	1	1	1
AL355338.1	17.4800899363425	55.7440480451653	24.0498390182418	16.0633297661852	196.343510212393	41.2892191577336	1	43.1188724068365	41.8549870689527	39.1719179086251	1	1	1	1
AL355816.2	18.5592131029737	1	126.284685490125	1	1	13.4161841245042	1	1	1	1	1	1	1	1
AL356273.3	20.9884499015098	29.3273725205169	32.7980025806751	1	127.786629009806	15.0024050134252	1	47.0493863466861	1	1	1	1	1	1
AL359962.2	1	1	39.5296774730101	1	1	1	1	1	1	1	1	1	1	1
AL365361.1	46.2879041752725	1	1	1	1	1	29.6682039168377	20.4150107496516	1	1	1	1	1	1
AL390760.1	1	1	1	1	1	15.5644968683967	1	56.2182801759961	1	1	1	1	1	1
AL390961.3	1	1	1	1	26.3732611527632	1	1	1	1	1	1	1	1	1
AL391056.1	1	1	1	1	1	1	19.1836890739871	1	1	1	1	1	1	1
AL391832.2	1	1	1	1	26.3509508716287	1	1	1	1	1	1	1	1	1
AL445248.1	1	13.996289250871	20.7945078918443	1	37.8679581657074	1	1	1	1	1	1	1	1	1
AL445465.1	1	12.9504465922519	1	1	30.1974762530583	1	1	1	1	1	1	1	1	1
AL445483.1	15.067739291924	17.6210155425584	13.0146117827764	29.0461743416406	1	1	1	1	22.680261225325	1	1	1	1	1
AL445524.1	1	18.5497992943809	1	1	54.8456593468983	1	1	1	25.0287025745436	12.9911754750092	1	1	1	1
AL591623.1	1	1	1	1	1	1	1	27.1612800414049	1	1	1	1	1	1
AL591686.1	1	1	1	1	28.7624596981808	1	1	1	1	1	1	1	1	1
AL591895.1	25.307585272614	1	17.068373821389	19.3883411739408	1	1	1	1	1	1	1	1	1	1
AL592211.1	1	1	1	1	1	1	1	26.554423105509	1	1	1	1	1	1
AL604028.1	1	1	19.8827347637544	1	1	1	1	1	1	1	1	1	1	1
AL627171.1	19.0097471077008	1	16.5121494413628	15.2814342734117	1	1	23.7931887168367	1	1	1	1	1	1	1
AL645728.1	1	1	1	1	31.4405279949439	1	1	1	1	1	1	1	1	1
AL645937.6	30.5421467027989	48.3039995393376	97.5913218054178	30.5810664525628	21.0283262963536	34.8741081729429	1	25.6038553488728	40.4927195350807	27.4490476120333	1	1	107.531075429748	1
AL662795.2	1	1	32.2114340374256	21.2282678625958	1	1	1	1	16.8567692313761	1	1	1	1	1
AL662844.4	1	1	16.5287896141038	17.7417882942731	23.9882511126336	1	1	1	1	1	1	1	1	1
AL662884.1	1	1	1	1	28.3113691395002	1	1	1	1	1	1	1	1	1
AL672032.1	1	1	1	1	33.9980325053761	1	1	1	1	1	1	1	1	1
AL928921.2	1	18.5117124960903	21.1023549895719	1	36.5049855157426	1	1	1	1	1	1	1	1	1
ALCAM	1	77.927727430649	1	34.2974793805371	1	188.104360888538	21.7826784807094	36.7193778937035	147.555747120425	251.077894000699	348.785991625654	1	294.228454755026	1
ALDH18A1	29.8983847364826	13.6252934436344	52.3057079533765	24.3968373685194	1	19.4033135504149	58.4901299334761	1	67.6449813911	24.9363476883126	1	1	1	1
ALDH1A1	1	50.4726464059736	1	1	1	184.073463957504	1	45.1571412506522	357.948501185445	25.4912990578494	1	1	1	1
ALDH1L1	1	21.6785778671685	16.1925114315567	43.7140785919542	1	21.0096898004613	1	25.5066811094804	1	41.2089728432629	1	1	1	1
ALDH1L2	1	1	1	1	1	1	18.232809144791	1	1	1	1	1	1	1
ALDH2	26.702308268191	257.247088108684	46.7508116444539	30.2784822042476	97.4861053424228	216.879974087006	25.4071778454038	24.6576520283199	64.4528170265219	233.064954614825	414.587263434474	212.931149455156	488.706663228156	276.527852477064
ALDH3A1	1	1	1	1	1	1	1	1	601.99222862097	1	1	1	1	1
ALDOA	69.8321907833894	149.625031418272	73.5613946495973	50.6225391539032	91.3159826181055	181.320621358782	40.5471335779738	51.6712358858063	178.949008833381	174.010717412203	209.356024428633	1	1	129.913576034731
ALDOC	35.0307755312417	15.9022608160054	16.6702023129766	21.5172262298171	1	1	1	1	33.3394814259621	20.7314025653077	1	1	1	1
ALG10B	1	1	14.8628087334987	15.5172837146414	1	1	1	1	14.1041855242791	1	1	1	1	1
ALG13	95.0705768338241	45.2431180309481	44.6946977114018	191.939563993283	1	39.7473293827944	32.4777970627894	164.14487379783	85.4293613347666	47.7721315773041	1	1	1	1
ALG2	24.7007217317137	27.320040144449	22.9669509644184	20.8152217289416	1	25.2766184507193	32.2652368013706	56.9332971243649	25.1795290851839	41.2395639420701	1	177.383590905174	1	1
ALG5	27.3079615476946	30.676856321152	40.2557640688354	21.6277285983766	1	35.7584491481083	106.655506889666	21.3723033474856	41.5799455871504	45.3111328613677	1	1	1	1
ALG8	1	1	1	1	1	1	12.5841309877568	1	1	1	1	1	1	1
ALKBH4	1	24.1805378785342	30.8707973131132	1	28.9390673220059	1	1	1	1	1	1	1	1	1
ALKBH5	126.072092689051	71.4994894039832	108.207826730047	96.7753002615729	33.253260006054	75.9908717372458	74.5885927974625	86.2504362259168	108.569545749121	81.4281391269115	1	202.17258898349	1	1
ALMS1	16.5103481320864	1	18.9245678910809	1	1	1	1	1	1	1	1	1	1	1
ALOX15B	1	1	1	1	1	21.5221479444686	1	1	1	1	1	1	1	1
ALOX5	1	278.293902292908	1	65.7623013929974	361.955178118934	207.795997783079	20.2274016159088	172.506397036413	126.109605228606	248.634155474142	355.963100081412	1	181.468070503649	1
ALOX5AP	247.684696582774	289.275575644786	358.860007132963	99.3430656020705	3717.65789193159	625.585365043994	24.4737203653664	1503.10210314399	244.682639233669	1238.58522488701	2081.91280743246	2272.70563792529	409.973290124719	1
ALPI	1	1	1	1	1	1	1	78.5810340726017	29.1999070925975	1	1	1	1	1
ALPK3	1	1	1	1	1	24.1631926316818	1	1	1	36.623152384746	1	1	1	1
ALPL	1	1	1	14.0961571060999	234.061315755442	1	1	1	1	1	1	1	1	1
ALS2	1	11.0934107603938	1	1	1	1	1	28.1460036432034	50.3419289337941	1	1	1	1	1
AMFR	22.2516834996714	37.8094883434426	24.4763835875157	59.6182103397549	1	34.5603824013052	1	1	21.9944667776949	31.3300732852444	1	1	1	1
AMIGO2	1	1	1	1	1	20.4724967311075	1	1	1	1	1	1	1	1
AMMECR1	15.6331929308155	1	38.2975347321584	1	1	1	1	1	24.1345965278951	1	1	1	1	1
AMN1	1	1	1	1	28.5190493249481	1	1	1	11.6340623775198	1	1	1	1	1
AMPD2	25.6179895114576	87.9660427006247	22.0022354913803	1	177.714597272858	36.8408665515426	16.9647508654883	1	1	51.784758262427	1	1	1	1
AMPH	1	22.538795206055	1	1	1	1	1	1	1	1	1	1	1	1
AMZ2	61.4077043903076	56.3490881246857	135.616492836867	72.7595954138326	35.7776530346838	69.8436204431754	50.8832698186473	41.5151030631406	84.2801742262607	72.5002085725921	1	390.58055544744	1	165.96123199672
ANAPC5	92.5631120298745	108.573578696878	182.345631386296	91.7848187215774	68.4095200461003	64.5246235762874	76.1343495709587	90.7831784525971	97.5114727302608	79.871422104359	1	155.646428061746	1	1
ANG	1	16.6429567906222	1	1	1	1	1	1	1	14.7195168340799	1	1	1	1
ANGPT2	1	18.3102885567962	16.6840338828542	1	43.2891950588875	1	1	1	1	1	1	1	1	1
ANK3	32.7477675573117	15.3071489711047	14.4872717284775	26.4241320534064	1	1	1	1	19.5598506249966	1	1	1	1	1
ANKMY2	1	1	12.4072531587264	1	1	1	1	33.1370794430836	22.1564245284607	1	1	1	1	1
ANKRD10	36.6627959430365	45.5378654908053	61.0645526848543	36.0365235615142	22.0285819411283	46.6164119199717	23.9172515587907	99.1655768707921	73.5580241935929	45.2505012044924	1	1	116.331342957104	1
ANKRD22	1	15.9792948160347	18.0924243584373	1	27.5705767554004	11.8525123643902	1	1	1	37.6281660839003	1	1	1	1
ANKRD28	63.0653787908805	29.1021652690371	58.9773566540922	26.3670616550423	1	29.7857043548382	499.980002673776	120.11505853527	78.7847190790239	38.977512416547	1	1	1	1
ANKRD33B	1	1	1	31.8237319287584	1	1	20.431487726235	1	1	1	1	1	322.145077030595	1
ANKRD34A	1	1	1	1	1	1	34.2049170246885	1	1	1	1	1	1	1
ANKRD36B	15.8696515731349	22.7372717103853	30.1833330846334	1	40.6158522309386	11.9319636355452	68.9269479627535	27.2707639096147	20.2903546216842	13.7048746936792	1	1	1	1
ANKRD37	75.5298622463472	39.3287276063706	18.0385027824795	193.045049785653	1	39.3932762767601	216.71399032073	176.795450783827	84.2764853459866	43.2629811686013	1	1	1	1
ANKRD39	17.4254709190434	1	19.1694394100683	1	1	1	1	1	12.7796212636967	1	1	1	1	1
ANKRD49	22.0840356535736	23.8525533511605	47.3180438436227	31.7429481172848	23.7355206987401	1	1	1	13.6568703895576	1	1	1	1	1
ANKRD65	1	1	1	16.1544062121859	1	1	1	1	39.1717258818239	1	1	1	1	1
ANKS4B	1	13.8147169013024	1	1	1	1	1	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	16.1347154301948	1	1	1	1
ANO9	28.6769306701829	1	1	1	1	1	1	22.7480064863058	35.8570135981409	1	1	1	1	1
ANOS1	1	1	1	1	1	21.7260917022511	1	1	1	1	1	1	1	1
ANPEP	1	274.322136836934	1	1	280.438989641851	135.518244521495	1	46.4655992881214	1	141.526546819699	1	1	1	193.867442541118
ANTXR1	1	1	1	1	1	1	1	1	36.9722897423223	1	1	1	1	1
ANTXR2	42.1749972056794	74.5943564121357	13.3681216913674	40.7814128750392	103.804652499279	50.9356450831313	1	60.5562946525848	23.6612965798495	37.9860500458572	1	148.166213437505	302.076916060454	1
ANXA1	849.905184189715	624.145411659859	300.148038545141	1	63.8586007958379	373.325968201421	22.4109873986732	784.222715574976	970.780902069694	418.937520096066	353.590489860858	1	1	304.691305788112
ANXA2R	21.1064264784872	1	41.1866121234573	1	1	1	1	1	1	1	1	1	1	1
ANXA3	1	28.9621859046923	13.8322923383859	1	125.821463349127	1	1	1	27.3872414375459	35.9082465693769	1	1	1	1
ANXA5	121.809166402657	555.11543718908	33.7196074803096	50.2141702037796	119.01949498024	732.815766297916	106.02236913556	206.255285286159	173.385786028184	687.722032763026	551.925314070398	1	346.819546918767	393.029900194259
ANXA6	222.802088903208	91.8174729792563	451.550156660907	244.78057011151	1	127.601186980397	116.388549842155	86.3503130158071	34.4391544625551	111.345596796738	106.575485310038	1	596.322064396106	401.526984054399
ANXA7	84.2814883053511	94.8118841007703	72.0158743018491	71.6192189134002	49.0792039845905	101.220193717889	60.9032779815123	72.4330167555044	159.494180739853	86.8035358615296	142.547071161815	1	312.337496541774	103.346079031699
AOAH	21.8671421348167	117.527852021684	122.659335009072	1	59.9431413694	52.1774747951907	1	55.6094349279133	1	41.0719182959448	1	1	1	1
AOC1	1	1	1	1	1	1	1	1	1	1	1	1	180.707880496865	1
AP000432.2	1	19.5942872746443	33.7532342570254	22.2081741700835	1	1	1	1	12.4395534515915	1	1	1	1	1
AP000708.1	1	1	1	1	19.7062500770342	1	1	63.3104925564211	1	1	1	1	1	1
AP001059.2	1	14.186719828805	16.2324431700495	14.8389679858054	1	1	1	1	1	1	1	1	1	1
AP001157.1	1	1	25.1210742726941	1	1	1	1	1	13.5600499916127	1	1	1	1	1
AP001972.5	1	29.7685495315414	63.6619825359815	1	1	12.7450651722566	1	17.7485480677839	1	1	1	1	1	1
AP002387.1	26.7085343826994	1	22.7647488483755	1	1	1	1	39.398400572889	1	1	1	1	1	1
AP003108.2	1	24.1677739466205	28.3630347363347	1	68.0654869203879	1	1	11.9795821880383	13.9368394513338	1	1	1	1	1
AP003392.6	1	1	1	1	1	1	1	11.7446566749752	1	1	1	1	1	1
AP003733.4	1	13.6122859498958	12.5486841853255	1	49.4727484483369	1	1	31.7041881308624	1	1	1	1	1	1
AP003969.2	1	12.2703510680647	13.2563688090649	1	37.4444914520347	1	1	1	1	1	1	1	1	1
AP1B1	35.7717066589854	102.237414547345	44.366835517818	99.4893993086096	1	273.009989598742	15.3017522254908	55.6916930738061	48.2369701656638	131.855725921003	191.796960619382	1	1	122.092876448301
AP1M2	1	1	1	1	1	1	1	1	41.8566230540825	1	1	1	1	1
AP1S2	52.2581042400381	454.524340855635	60.5935166912199	66.3568636182053	77.1569063282604	186.177202047068	22.3655772158982	42.6260843375008	54.9482717479387	260.984211907734	195.736361729751	351.693176830781	1	381.11504313909
AP2S1	32.6606499826854	106.575351255731	47.1971696198123	22.6019145990245	30.897010669594	180.559323634492	19.0834120405352	37.0626228037305	60.5326980251063	139.060804896033	134.049981468353	1	1	107.405711871498
AP3D1	56.6277043740578	70.0516471377485	82.8043393348628	40.0207630826881	38.1860915187756	66.9223929190992	48.9511892647376	58.7544947979056	76.1101582563419	74.815468155311	1	1	1	144.680119549975
AP3M2	38.680597787207	1	12.6727787558922	1	1	1	1	1	14.3859246157434	1	1	1	1	1
AP3S1	59.2644943865071	75.6486049398834	62.2675405022432	89.9218094851012	93.1559403904461	73.9490017115236	76.6968586926002	69.2584466510827	167.842698524004	77.2470857597207	1	116.236865206349	1	1
AP4B1	1	1	21.4240907578353	1	1	1	1	1	1	1	1	1	1	1
AP5B1	1	30.0992252525255	22.4187141971881	1	86.5522819444241	20.4578025356048	1	19.3215213009764	1	16.0635112150259	1	1	1	1
APAF1	22.8727892829529	60.3217126515881	52.8840356378853	21.1954165731711	97.9941097823557	30.3162340731265	1	36.4775254671665	17.1735747899252	44.5883365653551	93.719474521109	1	1	1
APBB1	25.2037578649382	1	24.2015835257233	1	1	1	1	1	1	1	1	1	1	1
APBB1IP	122.176522070423	104.235390101594	162.959358662291	88.0056423686419	349.405749384578	89.5955405612511	17.7806810204866	70.8870304371887	1	107.66788338301	234.55591068355	184.911025654469	1	1
APBB3	1	21.9906702941784	1	1	1	19.6493998338191	1	1	1	22.8671458254787	1	1	1	1
APEX1	79.0377584487714	95.9097275259528	97.6624803150239	68.4984132267963	1	98.247538013673	41.1886440529006	62.7809119900001	205.18997330218	101.9890719078	162.775096993341	248.385349936017	1	1
APMAP	83.3182821529527	72.2117026457122	369.676948602701	18.5480690133128	291.358757953658	139.231505097641	23.6827545716228	45.7540630658864	91.1486500405782	93.1785647463115	133.948095640787	1	1	1
APOBEC3A	1	125.127268628733	17.5074754097855	1	342.24041885936	17.1225913221809	19.2456347039808	28.5397784270263	11.0460725351521	34.5321831113719	1	1	1	1
APOBEC3G	79.386913961031	40.8534122561277	257.82235017315	35.4977778075036	66.1956130014983	28.8630898416648	28.0790706965795	27.8347414592105	16.9661582278694	25.7575576143492	1	1	1	1
APOBEC3H	21.6360683246426	1	17.346255887208	1	1	1	1	1	1	1	1	1	1	1
APOBR	1	57.2593017141769	113.502965984021	1	126.764860774154	32.3712845887752	1	25.0395540755101	1	52.6776302940385	157.924891428857	1	1	1
APOC1	1	1	1	1	1	1218.09402633003	1	56.5098617001901	1	92.7910142636715	1	1	1	1
APOC2	1	1	1	1	1	285.576549231406	1	1	1	59.0176071967939	138.185783906035	1	1	1
APOE	1	48.1547426406862	1	1	1	4544.26052383252	24.7800373953099	112.23461474175	44.4338525254486	159.172170070957	1	1	1	1
APOL4	1	1	1	1	1	31.1288943342094	1	1	19.3740471272331	37.8639538819274	1	1	1	1
APOLD1	26.0476162001367	1	21.6777498698072	1	1	1	1	1	1	1	1	1	1	1
APP	39.7620382937024	135.042648597612	23.0058309628691	45.0156516261216	33.4369012537738	128.184677156769	1	151.515581802356	178.696303647472	186.443934397073	1	627.87286833742	1	1
APPL1	47.4873795563442	61.6678978847529	72.2328655549636	83.2988412280509	22.3840799503408	67.7812300308109	27.8907243785202	17.4377911603303	42.5293254571022	87.7829332789725	1	172.921841731885	81.1322280146097	1
