NAME	CD4.memory.activated	Monocytes	CD4.memory.resting	NK.cells.resting	B.naive	Neutrophils	Macrophages.M2	Plasma	CD8.cells	T.cells.CD4.naive	B.memory	NK.activated	Eosinophils	T.cells.regulatory	T.cells.helper	Macrophages.M0	Macrophages.M1	Mast.activated	Dendritic.cells.resting	Dendritic.cells.activated	Mast.resting
LINC00511	27.5096485149202	20.0710217985487	1	22.9654986310049	44.9033910083319	38.88985695933	1	1	1	1	1	1	30.3454161311315	1	1	1	1	31.6921953576856	1	20.0368554659593	54.6867612887882
LINC00626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.1256754640563
LINC00649	21.6342153053107	1	1	1	1	1	1	1	1	37.6750869744834	1	1	1	31.8655650456379	29.1447964936007	1	1	1	1	1	1
LINC00662	1	1	1	1	1	1	1	1	1	1	1	23.7804767773121	1	1	1	1	1	1	1	1	1
LINC00670	1	1	1	1	28.0468864804657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC00672	1	22.1087853019464	1	41.8464407599344	1	48.5107755076483	1	1	1	1	1	1	1	1	1	1	1	21.0684888241241	1	1	1
LINC00683	1	20.1189275871157	1	1	1	50.088970143143	1	1	1	1	1	21.195536082396	33.4043152011917	1	1	1	1	21.1528836253542	1	1	1
LINC00694	1	1	1	1	1	78.9520575518418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC00707	1	46.5646807962688	1	1	1	1	77.7522131738774	1	1	1	1	1	28.3158315277915	1	1	45.8375227435096	1	27.1412465781071	36.9069130618558	60.001484781137	1
LINC00839	1	1	1	22.9853718716322	1	1	1	1	1	1	1	1	1	1	1	1	39.6354717827759	1	1	1	1
LINC00847	1	1	1	1	1	1	37.3526803755215	1	1	35.2836280135924	1	1	1	1	1	39.548885507348	1	1	1	1	1
LINC00861	1	1	32.3662880650364	107.196904358956	1	1	1	1	39.5402573656823	152.375380976265	1	18.1359549562444	1	1	1	1	1	1	1	1	1
LINC00869	1	17.4169978655209	54.1177026034266	149.05433927316	1	37.5866286443094	1	1	80.9203384185319	58.4107161822436	25.9451106330627	1	22.0694902247346	1	29.2577837261175	1	17.781056321754	19.5549309596473	1	1	42.2416449293141
LINC00885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.5171069317159
LINC00887	1	1	1	1	1	35.6728249696906	1	1	1	18.7129713935312	1	38.3333231813547	1	1	1	1	1	1	1	1	1
LINC00891	1	1	1	1	1	1	1	1	1	53.0364894927707	1	1	1	1	1	1	1	1	1	1	1
LINC00909	1	1	1	24.3498465203619	30.959994909616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC00910	1	1	1	1	1	1	1	1	1	18.9632901707964	1	1	1	1	1	1	1	1	1	1	1
LINC00926	1	1	1	1	125.87029990798	1	1	1	1	1	46.7096329557844	1	1	1	1	1	1	1	1	1	1
LINC00937	1	36.7816693237123	1	1	1	51.7980652285029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC00954	1	24.5920241967018	1	35.5167660620035	1	44.88896395438	16.9225735691058	1	37.917906597409	41.2014712305702	1	152.721695905154	27.9776049903385	1	1	1	1	17.9018420877964	1	1	1
LINC00976	1	44.3642554168308	1	41.5960646537933	92.9024065909082	1	18.218583991874	24.8836876895656	1	63.1448754454832	38.6358565220772	1	40.0169919849977	1	1	15.3980066744962	23.5384949052507	34.5995279519703	22.2640355960519	38.8930307397286	1
LINC00996	1	1	1	1	1	1	1	1	1	1	1	55.1542428230686	1	1	1	1	1	1	1	1	1
LINC01020	1	1	1	1	1	1	1	1	1	1	1	23.0239156924309	1	1	1	1	1	1	1	1	1
LINC01089	1	1	1	1	1	1	1	1	1	45.2366825876507	1	1	1	34.4349035867331	1	1	1	1	1	1	1
LINC01094	1	1	1	1	1	1	44.9608717518669	1	1	1	1	1	1	1	1	30.5225237116184	1	1	1	1	1
LINC01121	1	15.0447399409591	1	1	1	1	1	1	1	1	1	40.8069301896059	1	1	1	1	1	1	1	1	1
LINC01122	1	1	1	21.2054952205223	1	1	1	1	1	23.5595537939012	1	1	1	1	1	1	1	1	1	1	1
LINC01128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17.8271096934747	1	1	43.4501775265633	26.1299808312377	107.400416867935
LINC01133	77.5563367677255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.9273217436689	1	1	144.63517548949
LINC01134	1	19.0927687691309	1	1	1	49.8101593490918	17.0404507062428	1	1	20.4322781893166	1	33.3453114694528	1	1	1	1	1	1	1	1	1
LINC01138	1	1	1	24.7214945112593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01206	53.1472429980951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.6442357523179	1	48.2473155271957	1	1	134.731377678967
LINC01215	1	1	1	1	65.8257801275441	1	1	1	1	23.6984716854896	27.7299560031726	1	1	1	1	1	1	1	1	1	1
LINC01232	1	1	1	54.4583510742749	1	1	1	1	1	1	1	48.2680850736176	1	1	1	1	1	14.2839086045113	1	1	42.7802622530097
LINC01234	1	16.0429829095157	1	1	1	32.3049011829055	1	1	1	1	1	1	22.3980742892501	1	1	1	1	1	1	1	1
LINC01254	1	1	1	1	1	31.758307380748	1	1	1	1	1	1	48.2677936054178	1	1	1	1	1	1	1	1
LINC01278	1	1	1	41.716156200835	1	1	1	1	1	24.4261770672891	1	1	1	1	1	1	1	1	1	1	1
LINC01281	1	1	1	1	1	1	1	1	1	1	1	1	1	41.4569638401519	35.928809370006	1	1	1	1	1	1
LINC01285	1	21.4838128191886	1	32.796978797171	1	51.4953900464535	1	1	24.4819160185947	21.8906893947279	1	68.3534412634258	1	1	1	1	1	1	1	1	1
LINC01299	1	1	1	22.9249607047523	1	28.8628799608792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01411	1	20.0433947352513	1	25.2881785283059	1	49.4836438290654	1	1	1	15.1219608616562	1	1	1	1	1	1	1	1	1	1	1
LINC01419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.0575870305895	1	1	1
LINC01460	1	1	1	20.2956064298586	83.9949874592646	1	1	1	1	16.1681336485317	29.6067389056387	1	1	1	1	1	1	1	1	1	1
LINC01481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.6403626175447
LINC01506	1	1	1	1	1	186.107043472033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01513	1	1	1	1	1	37.656400745471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01521	1	17.506751075692	1	21.2532336316367	1	34.617555854283	1	1	1	22.4814779038893	1	87.3151702505907	1	1	1	1	1	1	1	1	1
LINC01567	1	1	1	1	1	1	1	1	1	17.5970330994937	1	44.527748615164	1	1	1	1	1	1	1	1	1
LINC01684	1	1	1	32.3428914299247	1	1	1	1	1	27.2621993224964	1	1	1	1	1	1	1	1	1	1	1
LINC01703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.8201813087724
LINC01764	1	1	1	38.7876501397662	1	1	1	1	37.9921731370128	1	1	1	1	1	1	1	1	1	1	1	1
LINC01772	1	1	1	1	1	1	1	1	1	22.6135780273181	1	1	1	1	1	1	1	1	1	1	1
LINC01781	1	1	1	1	1	1	1	1	1	1	137.230695137193	1	1	1	1	1	1	1	1	1	1
LINC01806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66.0511990311643
LINC01814	1	24.9682863416937	1	28.1779085368028	33.8872506448501	34.8605629090093	1	1	1	30.5939495879325	1	40.543995991029	1	1	1	1	1	1	1	27.5026135875226	13.888668784671
LINC01856	1	1	1	1	1	1	1	1	1	28.0320620479113	1	1	1	1	1	1	1	1	1	1	1
LINC01857	1	1	1	1	43.712387162894	1	1	1	1	1	46.3852580739806	1	1	1	1	1	1	1	1	1	1
LINC01871	31.7452291081194	1	33.7722467182175	38.321543660965	1	1	1	1	77.8128148752901	1	1	101.190788295431	1	1	58.5644194895537	1	1	1	1	1	1
LINC01902	1	17.3594328264602	1	1	1	31.3806679408222	1	1	1	37.3051006657388	1	27.8046067739538	1	1	1	1	1	1	1	1	1
LINC01934	1	1	1	1	1	1	1	1	25.7422164879546	1	1	1	1	1	39.9432452037182	1	1	1	1	1	1
LINC01943	1	1	1	1	1	1	1	1	1	1	1	1	1	101.810554357806	30.3653421839829	1	1	1	1	1	1
LINC01949	1	1	1	30.3984383325388	1	1	1	1	1	14.7170053938329	1	1	1	1	1	1	1	1	1	1	1
LINC01981	1	1	1	1	1	1	1	39.341815608964	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC01993	1	23.6646451848829	1	24.2854847692443	1	50.8728192660043	1	1	1	1	1	19.7677846991119	37.7067119439107	1	1	1	1	29.0718293503593	1	1	1
LINC02023	1	1	1	1	1	1	1	1	1	16.3372901076939	1	1	18.6665874215284	1	1	1	1	1	1	1	1
LINC02084	1	1	1	19.8718390706291	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02099	1	1	1	1	1	1	1	1	1	16.3364479157854	1	1	1	45.2448982094754	1	1	1	1	1	1	1
LINC02142	1	25.6739048961485	1	44.1720869105005	1	49.4692500686256	1	1	1	48.3309981767971	1	52.7156636502901	26.0401896007023	1	1	1	1	1	1	1	1
LINC02177	1	1	1	1	1	35.9094774651463	1	1	1	1	1	1	32.4142104697574	1	1	1	1	14.4187173314276	1	1	1
LINC02195	1	1	1	1	1	1	1	1	1	1	1	92.8779642522047	1	72.2358209956931	1	1	1	1	1	1	1
LINC02207	1	1	1	1	1	75.0150166820321	1	1	1	1	1	1	28.4727748837743	1	1	1	1	1	1	1	1
LINC02245	1	15.88813028192	1	1	1	42.5224021108864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02271	1	18.91744550213	1	1	30.8597845968078	47.1004477731241	1	1	1	1	1	21.3281270984499	1	1	1	1	1	19.9124879740635	16.2061998543414	25.300816208057	1
LINC02273	1	1	43.0637506385726	1	1	1	1	1	1	56.6412609197975	1	1	1	1	1	1	1	1	1	1	1
LINC02345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.8926793394382	1	1	1	1	1
LINC02361	1	1	1	1	1	1	1	1	1	28.7746344526168	1	1	1	1	1	1	1	1	1	1	1
LINC02362	1	1	1	1	1	1	1	54.2867273732761	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02363	1	14.679117054399	1	1	1	30.7492608626579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02384	1	1	1	21.9510916386674	1	1	1	44.8667805448603	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02397	1	1	1	1	106.095362477536	1	1	1	1	1	71.5453333808365	1	1	1	1	1	1	1	1	1	1
LINC02408	1	1	1	1	1	34.1706575901512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LINC02452	1	1	1	1	1	1	1	1	1	25.4652314726184	1	1	1	1	1	1	22.1177663541239	1	1	1	1
LINC02503	26.9864456338016	15.2693301517172	1	20.37055547119	31.3323497666446	1	1	1	1	81.2162817274922	1	1	27.9690287512067	1	1	1	58.1963346629144	25.9467152978444	1	1	56.7963434557066
LINC-PINT	1	1	34.427672063114	1	1	1	1	38.4392127889278	1	52.1819562850806	36.8309601055786	1	28.1662447958417	1	26.9928075201433	1	1	1	1	26.383577804161	1
LINS1	13.9731033312139	18.9252998588477	74.4605658024951	54.6526288829398	1	1	15.2382052142505	1	68.3067127026202	138.627944308539	27.7461097353884	35.2579722957597	29.1702926065436	66.8701412543928	45.0096754579386	17.958130304116	1	23.0816559019866	1	1	16.6816219055413
LIPA	1	111.178721887261	42.6826497698666	71.7944364109346	47.8684762697453	1	873.166084349489	1	44.8019966145031	48.155790543041	37.1335817439574	70.1744842125511	21.2320777190558	41.3444080871867	45.5864363966349	657.104572087366	34.9335655180321	49.701729531755	130.098203632667	110.702947146057	47.2132129963529
LIPC	1	15.2424066546763	1	1	1	42.8515827144063	21.0801286135381	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LIPG	1	1	1	21.7476298045538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LIPH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.834818001327	1
LL22NC03-63E9.3	1	1	1	1	24.7128971948069	1	1	1	1	19.4026521705752	1	1	1	1	1	1	1	1	1	1	1
LLGL2	34.4133222041149	59.675372933305	1	115.389335668098	1	1	1	1	49.8384941032831	1	1	54.1349101864336	1	1	33.7818910351951	1	1	56.6495628263048	1	87.1597233948319	1
LMAN1	69.7712521386924	37.6787885120769	51.5448213699452	54.3940285831635	1	1	57.5889934810488	215.265954600952	47.4198260973548	33.1154507669917	33.9322062103753	1	47.9298337815759	105.702954428149	60.3988224675836	85.2627790066629	85.8346108273508	108.631238787022	40.8611082755345	56.2684284151552	1
LMAN2L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.621250439834	1	1	1	1
LMBRD2	1	1	1	22.8608193676452	1	1	22.913004326768	1	1	23.2490310470084	1	1	32.0173970473208	1	1	17.8135697427741	1	20.5389609274994	1	1	1
LMCD1	26.1184474161662	1	1	1	1	1	1	1	1	1	1	1	1	49.5759341275652	23.9204525791055	1	248.090850516668	23.4228603190397	1	40.5220957295969	1
LMF1	1	1	1	1	1	1	1	1	1	30.2959057579778	1	1	1	1	1	1	1	1	1	1	1
LMNB2	109.382478345171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.1783399003783	68.0811180091149	25.781699686911	1	21.1693147681193	40.8929887345472
LMO2	1	101.596294096675	1	1	1	57.4660254001251	38.1253597872047	1	1	1	1	1	1	1	1	31.075344638112	33.4873469627812	1	38.2791454558712	48.7861538445618	1
LMO3	1	44.6268056267274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMO7	34.0503889736032	84.173041911388	1	1	37.0932563879009	1	1	1	1	28.2168900330535	1	1	1	1	1	1	28.2498437488526	63.520841152511	1	219.237971258887	31.1850016513099
LMOD1	1	1	1	1	1	1	1	25.115382107391	1	1	1	1	1	1	1	1	31.5915828536889	1	1	1	1
LMTK2	1	1	1	21.6566505762271	1	33.8292661196951	1	1	1	20.3556533975041	1	1	1	23.5409249793417	1	1	1	14.5798021592228	1	1	1
LNX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.2595961844735	1	1	1
LOH12CR2	1	27.5961432487121	1	27.039308668743	1	39.3468132075627	1	1	1	18.6852401367793	1	17.7940089617199	38.2913036282058	1	1	1	1	27.703351028863	1	1	1
LONP1	47.3677479319433	21.5181078377936	1	1	1	1	25.6103366343205	1	1	18.8622591682373	25.5115457576385	1	1	1	1	40.0464152446853	1	28.4898665200825	19.5117484095785	25.0533740105635	1
LONRF1	31.8107657828124	1	1	1	1	1	1	1	1	1	27.9692625352176	1	1	1	1	22.4145328623951	29.72162958248	21.3493499173238	27.066988761628	39.4284104278763	1
LONRF3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.5753158177909	1	1	1	1	1
LOX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.002035836271	1	1	1	1
LOXL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	304.568693458829	1	1	1	40.4870788949202
LOXL1-AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.1796770188977
LOXL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.3315332203207	1	1	1	1
LOXL3	1	19.5368441841244	1	1	1	1	28.8658040624476	1	1	1	1	1	1	1	1	21.1433056780316	1	1	33.6835010330111	1	1
LPAR1	1	1	1	1	1	1	19.7609431258686	1	1	1	1	1	1	1	1	20.7616686184545	110.851201699413	1	1	1	1
LPAR2	1	1	1	1	1	41.8275274192815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LPAR5	1	1	1	23.7727766867085	28.4596146337405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LPAR6	1	29.5842573092228	37.6221729923154	44.4784782832531	1	1	33.9669190384373	1	1	95.8533159261852	1	1	1	1	1	1	1	1	18.8646184487158	24.9819120385811	47.2388891333352
LPCAT2	26.1007948847742	59.7349295629252	1	1	1	95.8316590600072	54.1537453055993	1	1	1	1	1	111.109152102691	1	1	72.130229375532	1	116.632690967229	143.103811277591	57.6180343878625	64.8464616643937
LPL	1	1	1	1	1	1	65.1905149775893	1	1	1	1	1	1	1	1	209.587901820615	1	37.2855881778766	1	1	1
LPO	1	19.863615874067	1	24.5469132978488	1	38.1987113198769	1	1	1	24.1282712587604	1	45.7537694215136	1	1	1	1	1	1	1	1	1
LRAT	1	22.0533772710483	1	43.654191620522	1	50.2711581540368	1	1	1	17.8285720174091	1	1	1	22.641009956396	1	1	1	1	1	1	1
LRG1	1	38.6904495895019	1	20.6524147663522	1	319.888694140048	1	1	1	1	1	1	41.7903670840425	1	1	1	1	15.5965576117518	1	25.6261245112315	1
LRIG1	43.996985454259	1	68.0464618035807	1	1	1	1	1	38.6542357050467	28.5869610066923	1	36.2438549109904	37.1762538005025	38.3424993458302	40.186584990778	1	24.0977280438701	38.5943413501518	1	27.9469176140404	24.1005801009768
LRMP	1	26.624760556218	1	70.8819157827274	35.5132742824663	128.888470266113	1	1	32.1201158475595	18.6996695532018	60.7072033327689	1	30.8638491723652	1	37.743285258921	1	1	1	1	1	1
LRP1	1	191.202779170912	1	1	1	1	278.021161726043	1	1	1	1	1	1	1	1	200.090681982054	372.112322265246	33.7926529311252	53.7052219800965	59.2994358020044	1
LRP11	44.6786915157705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.6223975000888	37.5864985332335	1	1	1
LRP2BP	1	1	1	1	1	1	1	1	1	19.7864550828357	1	1	1	1	1	1	1	1	1	1	1
LRP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.68150035573	1	1	37.4656356568831
LRR1	29.2619221905771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRC15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.714028516045	1	1	1	1
LRRC25	1	138.062718315837	1	1	1	388.153992862411	69.9921751196773	1	1	1	1	1	35.2824561103533	1	1	48.2241931844138	1	1	31.8880824636406	1	1
LRRC27	1	1	1	24.7842157065996	1	1	1	1	1	1	1	1	1	1	1	1	51.3497219766405	1	1	1	1
LRRC28	1	20.1876313428235	1	40.3914170533787	1	1	15.5498340312662	1	26.1224501414692	21.0869522504174	1	1	1	1	26.5927145778039	19.0197791193923	1	20.7647697302888	1	1	1
LRRC32	1	1	1	1	1	1	1	1	1	1	1	1	1	48.1497845105968	1	1	234.921123795573	1	1	1	1
LRRC37B	1	15.8070452231768	1	37.7004007143857	1	1	1	1	1	36.1649659442282	1	16.4756026263406	1	1	1	1	1	1	1	1	1
LRRC4	96.6893281616807	1	1	1	1	86.8276943829529	1	1	1	1	1	1	1	1	1	1	1	64.5668335771282	1	1	1
LRRC40	30.9101278945428	1	1	36.494787477788	1	1	1	1	1	1	1	34.193499425793	1	1	1	1	1	19.4147404327827	1	1	14.3954078156518
LRRC42	46.4842395277748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.110680332102	1	28.0893504527733	1	1	33.0644608960179
LRRC45	1	1	1	1	1	1	1	1	1	1	1	62.3757476355374	1	1	1	1	1	1	1	1	1
LRRC59	74.8965802014424	40.8207146429314	1	22.9952315709982	1	1	35.1685146778947	49.8872231564309	1	1	1	37.3472410172371	35.1058664858365	1	1	58.3068266896691	45.6515644845195	79.6213123669317	41.628172590656	52.9304958923242	89.1502706911152
LRRC75A	30.5592299768612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.802802450169	1	1	1
LRRC8C	1	40.556172090629	134.677257288995	61.857698357463	1	1	41.2476753037282	37.1801590814377	100.168143222745	67.5507786784982	31.3972961698337	89.4945976350293	28.7604924956922	117.732598106691	118.925325119839	31.3916056199541	17.224888772929	1	52.1604080054861	38.4307787447183	1
LRRC8D	26.9087724260526	35.0932364195038	37.3907087135843	31.4366482449275	1	1	31.8347057591265	1	1	37.9208603402122	1	31.1283430148205	1	1	73.4373488986495	32.0871035208769	1	18.3446268402495	1	1	101.703748557068
LRRCC1	23.8739472271221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.946641158049	1	1
LRRD1	1	16.4915023825579	1	1	1	36.3714404930226	1	1	1	1	1	1	1	1	1	1	1	18.5029512501208	1	1	1
LRRIQ1	1	1	1	1	1	1	1	50.4100376124762	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRK1	1	22.8277560862555	1	1	45.0477924566659	65.9446345681898	27.2066253370705	28.196901092295	1	1	40.1671284126201	1	25.9796502020323	1	1	15.554792296327	1	1	34.7718709696982	55.2441792455433	1
LRRK2	1	205.972325621254	1	1	1	632.65782399352	30.0715900458595	1	1	1	40.1475569374589	1	1	1	1	21.9612073728476	22.0261478998748	1	50.5852528457459	47.6088794785631	1
LRRN3	1	1	1	1	1	1	1	1	1	26.4725601184423	1	1	1	1	1	1	1	1	1	1	1
LSAMP	1	1	1	1	1	1	17.8637690152838	1	1	26.5313140580215	1	1	1	1	1	1	62.548358062463	1	1	1	1
LSMEM1	1	1	1	1	1	1	18.6345787528389	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LSR	26.4351563639071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.9329926958429	1	36.5433040625349	25.3308710291306
LST1	1	632.746988504755	1	47.8623486206295	1	1396.9635642777	216.945729434063	1	1	26.4467299008913	1	39.3274069468552	240.775899467579	1	1	212.347225523599	34.6564839493766	1	720.709647171143	225.136967604058	1
LTA	1	1	1	1	1	1	1	1	1	24.4774733242743	1	28.948485820514	1	1	1	1	1	1	1	1	1
LTB	81.4522747499935	49.3269419866501	984.975334328251	68.0540123238399	523.067877251914	564.210262318779	1	1	275.148289256689	1942.50841179086	595.222247895892	199.716251540654	275.563262807571	1416.53107865279	504.384584214484	1	1	1	353.091938064253	96.2472469063352	1
LTB4R	1	41.9378426489475	1	31.6922879522495	1	128.756722990427	1	34.8218563290184	1	1	1	23.2097381767706	1	1	1	22.3994796739371	1	1	1	1	1
LTBP1	29.9337822661492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	175.359156130795	43.2254850991047	1	1	52.1273057278139
LTBP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	321.166950120518	1	1	1	1
LTC4S	1	1	1	1	1	1	1	1	1	1	1	1	26.1383232444524	1	1	1	1	87.5385396388534	1	1	1
LUADT1	1	1	1	1	1	1	1	1	1	1	1	1	33.5075654296907	1	1	1	1	17.1889881417327	1	1	1
LUC7L	21.0787441833996	25.6477817982346	30.8438537947582	22.9795176917241	1	1	1	1	1	30.0721739857173	32.5802672254915	1	33.7709726174497	1	30.5421101295831	19.407345990659	26.5292131219891	22.5651139541507	1	33.8573136776789	1
LUCAT1	1	1	1	1	1	56.7956584656255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4242.59058565339	1	1	1	94.0367860553143
LURAP1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.1197796640682	1	1	1
LUZP1	1	17.3468196296345	37.2090703963553	1	1	1	1	1	40.6189048272047	1	1	1	27.039144333788	46.0709953256413	34.7421511451144	19.4322453004751	24.4783120428341	25.4670485329872	23.4610686824254	25.9622791210864	53.7751347658042
LY6K	56.3450673509701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.2519619229882	1	1	67.09753780494
LY75	1	25.1909788959479	45.8554276361315	71.9327376264308	1	1	23.8680210657748	1	58.6869790592443	56.2475508154573	33.9391744980111	1	1	74.1832865871407	27.8717383774118	1	1	19.7749068199345	34.4211557558942	67.0029985222751	1
LY86	1	145.276675363113	1	1	209.412902762791	1	171.955122202902	1	1	1	253.499394116102	1	1	1	1	105.305495301429	1	1	149.645962454794	63.1378741970768	1
LY9	1	24.9873793564836	61.2063366237607	51.2140077558561	849.117557224903	1	23.253513633324	173.095426390854	95.0312947249629	53.6589477366257	884.914499834909	39.7719689824138	151.917984670812	56.2095412094592	80.7938347798128	27.6422615125705	1	1	1	21.2371132272544	1
LY96	1	24.5826659297611	1	1	1	116.661206921095	59.1898725079289	1	1	1	1	1	1	1	1	36.5238294189677	17.197848227041	1	19.7476082312921	22.184733281914	1
LYAR	42.1289066806515	21.3963329796141	72.0653657666993	164.129829622308	1	1	17.6624270983398	1	171.325598279328	1	1	59.4312988979747	29.0680954106467	45.1072920723123	46.5294268263489	29.826883523427	1	23.2682719892493	23.8283288167384	23.9013597894373	35.3272157648232
LYL1	1	32.5085033786015	1	1	28.1556172106793	38.6180486011899	26.1323732978934	1	1	1	30.9038270165578	1	1	1	1	1	1	1	1	1	1
LYPD3	1	44.1656857294344	28.5910490454535	1	1	1	27.7845373131329	1	1	1	1	1	1	1	1	41.4607817402394	1	31.314012793796	1	52.1157225899042	1
LYRM1	1	1	1	1	1	40.5821139262319	1	1	1	1	1	1	32.2088890097191	1	1	1	1	1	1	1	1
LYRM9	1	1	1	1	1	1	1	1	1	24.681005750145	1	1	1	1	1	1	22.4000077162999	1	1	1	1
LYVE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.7581514393922	1	1	1	1
LYZ	39.2085936760192	10308.7174435915	59.6743071515432	230.416196691304	55.8869601751708	688.326002851158	5319.38337484208	89.1938248974444	79.8587200474391	167.612085058189	46.5899842383289	57.4342069665785	325.471361859412	79.9163816279501	46.4146455284884	4034.80955214163	183.32158899654	63.4769765647498	4488.84278249649	3146.81495952581	37.6394075309017
LZTFL1	1	14.3768612590463	1	25.23892065979	1	1	1	1	1	1	1	24.692448702118	27.2306096426844	1	1	1	1	1	1	1	1
LZTR1	20.9462145618063	18.0975878579912	1	23.8696493933913	1	1	22.1153927156166	1	24.8112460910849	1	1	22.8299835243357	1	1	1	18.0913984848124	52.8923459518113	1	1	1	1
MAB21L3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.610448240592
MACC1	1	24.3658432531422	1	1	1	1	1	1	1	1	1	1	1	1	1	17.9358513771239	1	36.1586886247571	29.629502584424	52.9558937539653	1
MAD1L1	1	27.9783865986727	35.5128257510193	50.8844997946084	1	1	32.0570008797626	1	45.0095702719364	73.6650735910428	1	1	1	24.9438684213918	1	41.0438495734238	1	21.8930040368389	38.9579367441418	29.4228036034791	1
MAD2L1	91.0104138882183	1	1	1	1	1	1	1	1	1	1	45.2365922753182	1	1	1	1	1	1	1	1	96.4088190764041
MAD2L1BP	37.6607811862388	15.8639532187309	1	1	1	1	1	1	1	1	1	1	17.2696494143508	33.6972905299358	1	15.6037439432338	40.7104231446221	42.1816062951079	1	1	1
MAD2L2	42.9223654122511	25.9753984306396	1	36.9230611098821	1	1	16.3072198717017	25.8283657006508	1	1	1	73.2844235983989	1	1	26.2263566464996	23.9666814444802	12.2043652145723	1	36.5568310308797	33.491072472426	17.952300675325
MAF	92.2727298820145	39.5135919535947	331.367259817286	142.101222230398	1	1	214.339229688798	1	129.162601572726	45.7496855049959	1	90.7257155396237	98.9964077015334	703.04977663777	581.219409133223	115.083730639277	53.8553433657983	63.8474004434334	23.1966082766894	48.0176260770599	150.444054466989
MAFB	33.1675670027037	288.53053431936	1	1	1	1	779.988043002318	1	1	1	1	1	116.44795267631	1	1	362.62386779542	247.018371625022	67.7280900045059	215.261454902629	203.428373291154	154.823733376615
