NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	Cancer	T.cells.proliferative	Mast.cells
EHD3	1	1	1	1	1	15.9663022298568	36.7536091821979	1	1	1	1	1	1	1
EHF	1	1	1	1	1	1	1	1	1	1	1	104.025385160608	1	1
EID3	1	17.5118942478122	1	1	1	1	17.4350504213081	1	1	1	12.9599577456393	1	14.7536791136278	1
ELF3	1	1	1	1	1	1	1	1	1	1	1	359.231171472654	1	1
ELF4	1	1	15.1534103761646	1	23.1252514204425	1	1	1	1	1	1	1	1	15.2320011593949
ELF5	1	1	1	1	1	1	1	1	1	1	1	68.7238807420109	1	1
ELMO3	1	1	1	1	1	1	1	1	1	1	1	88.4362514533782	1	1
ELN	1	1	1	1	1	1	37.7453271733056	53.2474529866597	449.11123496721	1	1	1	1	1
ELOVL7	1	1	1	1	1	1	1	1	1	1	1	1	1	40.7887722336586
ELP1	1	14.2572722691514	1	1	1	1	15.1357299004992	1	1	1	21.3998809485816	21.9667213285472	16.6080783687126	1
EMB	175.083021324077	116.506606081554	41.9786564533259	187.396925058148	162.807015500349	75.9310716409097	1	1	1	44.6515617625409	171.450788492796	108.752519143873	125.470812152259	1
EMCN	1	1	1	1	1	1	1	600.553031825357	1	1	1	1	1	1
EMILIN1	1	1	1	1	1	1	173.545629571031	1	473.268477785475	1	1	1	1	1
EMILIN2	1	1	107.848994935778	1	1	1	1	1	1	1	1	1	1	24.0111388340323
EMP1	1	1	61.5118197371816	19.405581960741	1	1	334.370852415685	565.716586430107	276.638617114678	1	1	46.8482880997139	1	19.1013377909154
EMP2	1	1	26.5278304019423	1	1	1	237.469859584515	593.471061450326	238.535912524036	1	1	782.759735930478	1	1
ENAH	1	1	1	1	1	1	116.688468687724	59.9796433596042	105.947656877579	1	1	41.9059146480869	1	1
ENC1	43.0029348076581	1	1	1	87.525348825013	1	18.0959208491756	32.8887115748243	51.2068051905037	21.8416281759491	1	35.6265248239854	1	1
ENG	1	1	127.185189958952	1	1	1	241.408148867772	1439.090041707	235.3738640382	1	1	1	1	26.0452200057194
ENPEP	1	1	1	1	1	1	56.2232139859468	1	26.1649317236112	1	1	1	1	1
ENPP2	1	1	36.6234499371544	1	1	1	18.4057400380082	169.961712147778	32.2137840066857	1	1	1	1	1
ENPP3	1	1	1	1	1	1	1	1	1	1	1	11.9690455791648	1	183.413095502414
ENPP5	1	1	1	1	13.3220870451532	1	16.3671434005423	1	1	1	1	93.5850672225275	1	1
EOMES	51.9532023188238	1	1	1	85.2678988458476	1	1	1	1	1	1	1	28.8607206223893	1
EPAS1	1	16.37972715276	27.535884226408	1	1	1	269.133517483389	1811.80331455099	130.538890830984	1	21.711658561075	224.704549470723	1	38.4987124827045
EPB41L1	1	1	1	1	1	1	43.5850248584244	1	19.2042935269056	1	1	64.5133642996352	1	44.6206852111228
EPB41L3	1	1	101.719286338999	1	1	1	1	1	18.0715848855434	1	1	1	1	1
EPB41L5	1	1	1	1	1	1	1	1	1	1	1	159.355454842597	1	1
EPCAM	1	1	1	1	1	1	1	1	1	1	1	900.741009770935	1	1
EPG5	1	1	14.8773545272829	1	22.2991990099702	1	1	1	1	1	1	20.6957196985724	1	36.1504742390053
EPHA1	17.2635757972338	1	1	16.4088393721669	1	1	1	1	1	1	1	1	1	1
EPHA4	15.966048506564	1	1	19.6108688245644	1	1	1	25.1751674517442	1	1	1	1	1	1
EPHB4	1	1	1	1	1	1	1	172.624595926924	1	1	1	44.4488490793232	1	1
EPHB6	1	15.4302938714774	1	1	1	15.083183907854	1	1	1	1	17.1773698596387	1	1	1
EPHX1	1	1	33.8786570086437	1	1	1	150.499837517728	221.858473597749	242.423079076905	17.2506911513747	1	720.653556013544	1	1
EPHX2	1	51.175929853436	1	1	1	1	18.0043629597339	16.6760914285694	16.4838032738641	1	18.2040370528774	34.891776625736	1	1
EPS8	14.2228619211775	1	20.7912972264943	1	34.7949640282663	1	263.588026459726	41.1325056119839	40.9447193817031	21.7096037422578	1	68.693064831575	1	1
ERBB2	1	1	1	1	16.1087960910481	1	18.9917730724278	1	23.0474606852585	1	1	144.22962553301	1	1
ERBB3	1	1	1	1	1	1	1	1	1	1	1	184.26498033939	1	1
EREG	1	1	395.928116202227	1	1	1	1	1	1	1	1	1	1	1
ERG	1	1	1	1	1	1	1	116.58301397363	18.1149571520616	1	1	1	1	14.8257179078366
ERI1	1	36.2252416746066	20.750569478878	1	1	1	1	1	1	1	17.5981513826087	18.1345613264781	29.9376990339779	24.5827261431983
ESAM	1	1	1	1	1	1	227.575528658342	1008.35121467707	1	1	1	1	1	1
ESCO2	1	1	1	1	1	1	1	1	1	1	1	1	68.9191352795093	1
ESM1	1	1	1	1	1	1	1	53.3644071591849	1	1	1	1	1	1
ESPL1	1	1	1	1	1	1	1	1	1	1	1	1	39.48323192702	1
ESR2	1	1	1	1	1	1	1	1	1	19.7559855171329	1	1	1	1
ESRP2	1	1	1	1	1	1	1	1	1	1	1	69.9896590639309	1	1
ETV7	1	48.7591441160645	1	1	1	1	1	1	1	30.987466456849	86.7879498527648	20.1015932329054	23.3766957032064	1
EVA1A	1	1	1	1	1	1	1	1	16.5469897329202	1	1	87.3651183382245	1	1
EVPL	1	1	1	1	1	1	1	1	1	1	1	66.715419317212	1	12.753865784291
EXO1	1	1	1	1	1	1	1	1	1	1	1	1	26.5501385029154	1
EXOC3L1	1	1	1	1	1	1	1	85.2943360707144	1	1	1	1	1	1
EXOC3L2	1	1	1	1	1	1	1	65.2695384844943	1	1	1	1	1	1
EXPH5	1	1	1	1	1	1	1	1	1	1	1	78.2853437002914	1	1
EZH2	16.5480203440539	19.0403434212681	25.4034539925081	1	1	1	1	1	1	1	15.2061491228487	1	135.933109265775	1
F10	1	1	1	1	1	1	75.7976772534264	1	73.1748544668927	1	1	1	1	1
F13A1	1	1	123.198785781051	1	1	1	1	1	1	1	1	1	1	1
F2R	81.1566631242513	1	1	47.3800951251188	87.9819358314075	1	61.3989311258652	25.0802976646884	110.08063701112	15.3409758472071	45.6879524883325	1	71.524954618967	1
F2RL3	1	1	1	1	1	1	1	141.675298707624	1	1	1	1	1	1
F5	1	61.8368357119955	1	1	1	1	1	1	1	1	19.2436911151316	1	1	1
F8	1	1	1	1	1	1	1	172.408919963934	1	1	1	10.8769731826663	1	1
FAAH	1	1	1	1	1	1	1	1	1	1	1	61.1939692509106	1	1
FAAH2	1	137.409466782097	1	46.9479627843653	1	15.464426514434	1	1	1	28.0766647321192	115.569226142207	38.8994235714195	1	1
FABP3	1	1	31.1858172440122	1	1	1	1	1	1	1	1	1	1	1
FAIM2	1	1	1	1	1	1	1	1	1	1	15.3714968288706	1	1	23.9419636331568
FAM102A	85.4305463792996	72.8071795142576	1	107.635067504166	1	135.014138848827	1	1	17.846763017927	29.4536667774078	40.6577201970263	50.9766382742746	60.3113216629342	137.883066729356
FAM107A	1	1	1	1	1	1	1	363.631034951537	1	1	1	1	1	1
FAM110D	1	1	1	1	1	1	1	72.1508233678803	1	1	1	1	1	1
FAM111B	1	1	1	1	1	1	1	1	1	1	1	1	66.9237275106364	1
FAM117B	1	1	1	1	1	18.794334749733	1	1	1	1	1	26.4539630464399	1	1
FAM122A	1	1	1	1	21.632170092979	1	1	1	1	1	1	1	1	1
FAM13C	1	1	1	1	1	1	100.60675614178	27.6625921728249	28.4222834831556	1	1	1	1	1
FAM162B	1	1	1	1	1	1	324.863674846214	1	39.7836909307524	1	1	1	1	1
FAM167B	1	1	1	1	1	1	1	191.994394111405	1	1	1	1	1	1
FAM171A1	1	1	1	1	1	1	1	62.0161443376217	1	1	1	1	1	1
FAM174B	1	1	1	1	1	1	1	1	1	1	13.6668332937192	44.4730128310436	1	17.4546745408993
FAM177B	1	1	1	1	1	26.5779025756486	1	1	1	1	1	1	1	1
FAM184A	1	47.7991934023228	1	1	1	1	1	1	1	1	25.2230027172215	68.6867926678658	21.3248804450365	1
FAM214B	1	1	22.1591316946232	1	13.4022342584733	1	1	25.390073954345	1	1	1	1	1	40.271361705823
FAM24B	1	1	1	1	1	1	1	1	1	1	16.6852865388963	1	26.8598323275516	15.1413535395478
FAM30A	1	1	1	1	1	94.4272488233571	1	1	1	219.237072588819	1	1	1	25.2896412494712
FAM43A	1	1	1	1	1	14.9109660856585	1	73.162934605072	30.8033186349481	1	23.5779734042378	1	1	1
FAM49A	1	1	115.219668077429	1	28.3100461476364	118.125342248596	29.1129109043147	1	19.161870790273	63.7990187610893	1	1	24.8176265499392	26.5355905078709
FAM83D	1	1	1	1	1	1	1	1	1	1	1	1	23.1010564290186	1
FAM92A	1	1	1	1	1	1	22.289079131467	1	83.0847814478341	1	1	1	1	1
FAM92B	1	1	1	1	1	1	1	1	1	70.0322973999383	1	1	1	1
FANCA	1	1	1	1	12.9660004553791	1	1	1	1	13.8895461177782	1	1	35.9622681962278	1
FANCB	1	1	1	1	1	1	1	1	1	1	1	1	24.6086592940288	1
FANCD2	1	1	1	1	1	1	1	1	1	1	1	1	41.9602608878616	1
FANCG	1	1	1	1	1	1	1	1	1	1	1	1	36.0212890756382	1
FANCI	1	1	1	1	1	1	1	1	1	1	1	1	99.5243574310153	1
FANK1	1	42.4079849391743	1	1	1	1	1	1	1	1	1	34.6167446080233	1	1
FAP	1	1	1	1	1	1	20.6551809283498	1	154.971761637454	1	1	1	1	1
FASLG	43.9456342308589	1	1	1	17.3839318074788	1	1	1	1	1	1	1	35.1843162609564	1
FBLIM1	1	1	1	1	1	1	205.424098627625	20.5488535519609	88.5992729891933	1	1	16.1945670479944	1	1
FBLN1	1	1	1	1	1	1	43.5710995729394	1	875.446609882767	1	1	1	1	1
FBLN2	1	1	1	1	1	1	1	1	322.897595337452	1	1	1	1	1
FBLN5	1	1	1	1	1	1	15.9565044402422	1	444.773002810218	1	1	18.7115593585608	1	1
FBLN7	1	102.330396210071	1	57.2707719129728	1	1	1	1	12.2755663943108	1	116.504705414919	48.2979988306275	1	1
FBN1	1	1	1	1	1	1	58.0195929003026	1	172.281037742326	1	1	1	1	1
FBP1	1	1	315.978374939802	1	1	1	1	1	62.3287711004388	25.5164865544828	1	108.714761746091	1	48.8196177254955
FBXO10	1	1	1	1	1	21.2416923040893	1	1	1	22.9186008496203	18.8724562808304	1	1	1
FBXO16	1	1	1	1	1	1	1	1	1	23.6118487157448	1	1	1	1
FBXO2	1	1	1	1	1	1	1	1	1	1	1	95.3822929111355	1	1
FBXO5	1	1	1	1	1	1	1	1	1	1	1	1	85.7098768704358	1
FCER1A	1	1	179.643289310927	1	1	1	1	1	1	1	1	1	1	341.687617864528
FCER1G	1	1	1823.89414644561	1	93.4707516816636	1	1	1	1	1	1	1	1	1200.69165472691
FCER2	1	1	1	1	1	47.4687666156157	1	1	1	1	1	1	1	1
FCGBP	1	1	64.0198117536945	1	1	1	1	1	1	1	1	1	1	1
FCGR1A	1	1	134.907477658954	1	1	1	1	1	1	1	1	1	1	1
FCGR1B	1	1	33.6659326884006	1	1	1	1	1	1	1	1	1	1	1
FCGR2A	1	1	404.673094357287	1	1	1	16.7764832869859	1	1	1	1	1	1	1
FCGR2B	1	1	259.855671960365	1	1	82.4216974850301	1	1	1	132.71887791026	1	1	1	1
FCGR3A	1	1	290.851289542566	1	762.421032756896	1	1	1	1	1	1	1	1	1
FCHO1	1	14.2521983609087	12.3651893354509	1	16.0063350439191	1	1	1	1	1	25.6926126026734	1	12.3200793716888	1
FCMR	70.0349332998309	178.964220004645	16.9341442425728	90.0522214312683	109.139850286685	198.433711827831	23.0859614841031	1	1	1	60.4204604182767	1	28.9021817336518	1
FCN1	1	1	231.722260300396	1	1	1	1	1	1	1	1	1	1	1
FCN3	1	1	1	1	1	1	1	819.229538477661	1	1	1	1	1	1
FCRL1	1	1	1	1	1	62.738436175596	1	1	1	1	1	1	1	1
FCRL2	1	1	1	1	1	35.0869227746682	1	1	1	88.1931130043861	1	1	1	1
FCRL3	1	32.243494406407	1	1	38.1691706407438	25.517767208679	1	1	1	1	1	1	1	1
FCRL5	1	1	1	1	1	40.0189269233524	1	1	1	352.140307189765	1	1	1	1
FCRL6	28.6962840080484	1	1	1	310.927049826652	1	1	1	1	1	1	1	1	1
FCRLA	1	1	1	1	1	168.243215579489	1	1	1	95.7166206110926	1	1	1	1
FCRLB	1	1	1	1	1	1	1	1	1	20.3235074260034	1	1	1	1
FEN1	1	1	1	1	1	1	1	1	1	1	1	1	114.035452349778	1
FENDRR	1	1	1	1	1	1	1	134.059331723369	1	1	1	1	1	1
FER	1	1	1	1	1	1	26.9378730537813	21.7683763453321	15.6080960557155	1	1	1	1	91.7981126562269
FERMT2	1	1	1	1	1	1	150.643258673744	99.6783352321733	71.8395354440572	1	1	20.4699583266292	1	93.1661330705335
FEZ1	1	1	1	1	47.6559377675761	1	70.2600919401404	17.5969368629637	89.8718224208426	1	1	1	1	1
FGD2	1	1	35.2814183799725	1	1	63.1470870235933	1	1	1	26.9863837220313	1	1	1	1
FGD5	1	1	1	1	1	1	1	101.632620630851	1	1	1	1	1	1
FGF7	1	1	1	1	1	1	15.6971973130839	1	325.487267935587	1	1	1	1	1
FGFR1	1	1	1	1	1	1	38.6002257200737	57.4330668255806	100.908238581733	1	1	1	1	1
FGFR4	1	1	1	1	1	1	1	1	142.728913455482	1	1	1	1	1
FGGY	1	1	1	1	1	12.6361290804152	1	1	1	1	1	398.968963895024	12.4248794947386	1
FGL2	1	17.1362088796723	193.082565790592	1	56.7232062498276	1	1	1	1	25.9954614772399	25.2894588563333	23.5385231413869	18.0030464780073	14.1363211052503
FGR	1	1	161.817175967237	1	144.542665681952	1	1	29.1007775329787	1	1	1	1	1	23.0475090446736
FHL1	1	1	1	23.5102806600073	1	1	307.187052989598	78.8082040154171	728.934740261091	1	19.0469179149198	1	1	17.2648051557248
FHL2	1	1	1	1	1	1	173.683179630464	1	238.351756437972	1	1	26.3923063787159	1	1
FHL5	1	1	1	1	1	1	134.005320117443	1	1	1	1	1	1	1
FHOD1	1	1	19.3627463988352	1	1	1	13.998979320738	45.193752914905	30.0002983159672	1	1	45.6428337423126	25.8700931658142	108.238251699455
FIBIN	1	1	1	1	1	1	1	1	82.876639859476	1	1	1	1	1
FICD	1	1	1	1	1	1	1	1	1	28.8783278373927	1	1	1	1
FIGNL1	1	1	1	1	1	1	1	1	1	1	1	1	33.5081791780822	12.7994462487466
FILIP1L	1	1	65.234828426071	1	1	1	341.740529068892	28.0348459619688	181.545844433134	1	1	19.0986282282626	1	30.8874810239041
FKBP10	1	1	1	1	1	1	167.014062263774	31.4774663382706	201.187259970751	1	1	1	1	1
FKBP11	92.273602824113	18.8258729459299	13.006595706436	118.804951077031	159.751643074501	21.5153602013517	31.7986648891899	13.4597457926819	81.7217582659264	2073.63384244337	49.1579404504292	43.9106800997095	100.445540107018	1
FLT1	1	1	24.4159534448889	1	1	1	1	439.890849716355	1	1	1	1	1	1
FLT4	1	1	1	1	1	1	1	78.314324325255	1	1	1	1	1	1
FLVCR2	1	22.8597135324265	15.8577154645541	1	1	1	1	1	1	1	1	24.1462374725522	1	1
FMO1	1	1	1	1	1	1	1	1	56.6203880068637	1	1	1	1	1
FMO2	1	1	1	1	1	1	144.10563768079	1	507.691386056494	1	1	1	1	1
FMO3	1	1	1	1	1	1	38.3967799477381	1	111.937639157258	1	1	1	1	1
FMO5	1	1	1	1	1	1	1	1	1	1	1	53.0731978733577	1	1
FMOD	1	1	1	1	1	1	274.969261882472	1	222.020997653344	1	1	1	1	1
FN1	1	1	229.346794544658	1	1	1	1493.65543750909	46.485141254425	1608.26796137743	1	1	39.9838235122556	1	1
FNBP1L	1	1	1	1	1	1	1	132.629975640825	15.2295311218065	1	1	93.1792540181143	1	1
FNIP2	1	1	113.75242537063	1	1	1	23.1461648679891	44.5443084591657	1	1	1	38.8870627091392	1	40.7742080727023
FOLR1	1	1	1	1	1	1	1	1	1	1	1	1926.07162436625	1	1
FOLR2	1	1	111.445731026189	1	1	1	1	1	1	1	1	1	1	1
FOXA2	1	1	1	1	1	1	1	1	1	1	1	52.3113161174703	1	1
FOXF1	1	1	1	1	1	1	51.316298503341	295.280449714544	34.7279716199749	1	1	1	1	1
FOXM1	1	1	1	1	1	1	1	1	1	1	1	1	36.4506853617079	1
FOXP3	1	235.38172871769	1	1	1	1	1	1	1	1	1	1	1	1
FOXQ1	1	1	1	1	1	1	1	1	13.1611354389901	1	1	120.052294294889	1	1
FOXS1	1	1	1	1	1	1	86.8812573487009	1	1	1	1	1	1	1
FPR1	1	1	137.124592785231	1	1	1	1	1	1	1	1	1	1	1
FPR3	1	1	75.2184712743971	1	1	1	1	1	1	1	1	1	1	1
FRY	1	1	13.6404587693474	1	1	1	44.0227172093673	137.882897471528	1	1	1	9.40825927459209	1	1
FRZB	1	1	1	1	1	1	286.029725508086	1	204.394921014519	1	1	1	1	1
FSCN1	1	1	60.5948234916418	1	1	1	29.4828263115519	298.905210901061	98.4311521757476	1	1	25.7863189611411	1	18.1720110407869
FSIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.6706303402817
FSTL1	1	1	1	1	1	1	189.462830959359	46.0594080762916	354.93956479583	1	1	19.9644575677806	1	1
FSTL3	1	1	1	1	1	1	72.488073544558	1	88.1056683021181	1	1	1	1	1
FUCA1	1	1	44.522410571295	1	1	1	20.5748900625074	19.2524687354089	24.4525852817385	12.0954449095718	1	191.480559008283	1	1
FUT1	1	1	1	1	1	1	1	53.4645675729093	1	1	1	1	1	1
FXYD1	1	28.773830619802	1	41.3923866293735	12.0675634534526	15.0944907546287	221.831037093611	1	345.005969085456	1	24.4924104367204	1	1	29.6841933676353
FXYD2	29.3180180944025	1	1	1	1	1	1	1	1	1	1	1	16.2445038086226	1
FXYD3	1	1	1	1	1	1	1	1	1	1	1	131.437978570063	1	1
FXYD6	1	1	13.8132368057224	1	1	1	123.005715185203	257.243779480648	171.735719131764	1	1	1	1	1
FXYD7	16.719449627946	1	1	38.5280873224276	1	1	1	1	1	1	1	1	1	26.3163375776221
FYB1	350.502799127338	401.341419642891	258.736305448978	399.35994530086	252.94919091243	1	1	17.9563326058794	1	32.4116175715266	403.289294374456	1	265.193783160666	1
FYN	373.029570188859	267.991590469143	38.3906970033879	276.327126908033	273.091458134365	1	17.1450199265515	131.506469771975	18.7965858217092	20.8050949888918	329.488659312662	22.6532710587687	164.735338618942	66.2467492009383
FZD1	1	1	13.6679374972223	1	1	1	25.9532773663983	1	88.4081321602149	1	1	1	1	1
FZD4	1	1	1	1	1	1	15.9720655374049	141.43265301465	43.3463852845596	1	1	1	1	1
G0S2	1	1	990.144100258027	1	1	1	49.2976769989847	1	251.008440280457	39.0088828356309	160.594321553572	1	16.8352386106012	20.3196282589805
GAB1	1	1	1	1	1	1	16.8160115099627	1	21.7287611370248	83.9309959426514	1	11.9036969664376	1	1
GAB3	1	1	15.0527116927702	1	38.5215766812758	1	1	1	1	1	1	1	1	31.1424218714119
GAL3ST4	1	1	30.1978775803665	1	1	1	1	1	1	1	1	1	1	1
GALE	1	1	12.6207261836745	1	1	1	1	1	1	1	1	77.9441411904919	1	1
GALNT18	1	1	1	1	1	1	1	253.281519904122	1	1	1	64.2303566783842	1	1
GALNT3	15.8949130322915	1	16.6699437417916	1	32.0159940378306	1	1	1	1	1	1	22.5974732574183	1	83.1665730021668
GALNT6	18.0706788967265	1	21.4767383932145	19.1181267058839	19.8527071163837	1	1	1	1	1	1	1	1	103.49960633049
GAPT	1	1	22.4297786452475	1	1	56.9271648168374	1	1	1	1	1	1	1	33.1315375784528
GAS6	1	1	59.3633125461153	1	1	1	284.361382957348	480.450346901982	394.866152615929	212.847218597502	1	67.4934815546338	1	1
GAS7	1	1	21.2034029856875	1	35.9331572231822	1	1	1	64.924474523323	1	1	1	1	22.7955454757041
GATA1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.9435156158844
GATA2	1	1	1	1	1	1	1	143.861417474827	1	1	1	1	1	1030.90167341807
GATA2-AS1	1	1	1	1	1	1	1	135.165882861709	1	1	1	15.0809673291721	1	1
GATA3	68.2375094693341	116.944709879021	1	87.7790615592331	40.0373692119174	1	1	16.1303478940127	1	1	59.3297524322454	1	38.00859029146	1
GATM	1	1	42.4774330289378	1	1	21.7409362422251	15.8119175369297	1	1	1	1	1	1	1
GBE1	1	1	28.3428432377292	1	17.4253142441211	13.1808697207122	53.7224207882854	28.4703105250417	27.119802699072	1	1	1	1	82.4479409422084
GBP5	145.633260234656	274.48381261827	64.4536388142091	104.288723019387	135.971721560001	23.2040991104775	1	1	1	68.4530618434538	121.042691746021	1	178.973595891576	1
GCNT1	15.8091091744583	45.9095931329797	14.256383452833	1	14.4004335421365	1	1	1	1	1	1	1	14.1693330423838	1
GCNT4	1	1	1	1	1	1	1	1	1	1	1	1	1	18.6251142077447
GCSAM	1	1	1	31.150609396926	55.9815773440148	48.7401627065546	1	1	1	1	1	1	1	1
GCSAML	1	1	1	1	1	1	1	1	1	1	1	1	1	584.055472595877
GDF10	1	1	1	1	1	1	1	1	218.232341950141	1	1	1	1	1
GDF15	1	1	1	1	1	1	24.2961383940736	25.3506306883365	74.4627993563539	1	1	318.727681122531	1	1
GDPD5	1	1	1	15.7209934577563	23.7033347307967	26.338025133807	1	20.2691424353871	1	1	1	1	1	1
GEM	56.6008699493711	145.107300828347	73.4178227383924	1	1	15.8552357466426	610.555853126953	1	656.503145401439	15.194929020213	306.036635725084	77.8331696524432	130.119170790413	1
GEMIN2	1	1	1	1	19.6813164773963	1	1	1	1	1	1	1	12.9453411101556	1
GEN1	1	1	1	1	1	1	1	1	1	1	1	1	31.4002232681518	1
GFI1	44.6386129910822	18.4282231937528	1	24.9767375984779	65.9042036908629	1	1	1	1	1	35.0117162859225	1	44.3667800116128	1
GFI1B	1	1	1	1	1	1	1	1	1	1	1	1	1	20.0401028386364
GFM2	1	1	1	1	1	1	1	1	1	1	1	1	14.1803567409887	25.1405408450717
GFOD1	25.3026865075638	1	14.4618526120365	1	47.9535265771698	1	1	92.9833421234998	1	1	1	1	17.6213323417977	1
GFPT2	23.3673236625057	1	1	1	1	1	32.4141842879338	1	76.5441436504732	1	1	1	1	1
GGACT	1	13.8681630348791	1	1	17.1287479456269	1	1	1	1	1	1	1	1	1
GGH	1	1	12.1043588308816	1	15.3049874359795	1	25.7048652320884	1	44.5681685242804	46.3689902568668	1	14.3298713797493	102.278394743039	1
GGT5	1	1	1	1	1	1	99.630502693273	18.0344175529258	183.856959768074	1	1	1	1	1
GGT7	1	23.8369751209883	1	1	1	1	17.1787649963997	1	18.0524289889997	1	1	53.6304026528688	1	1
GIMAP1	99.8440495650829	35.5594436922786	35.8435957842722	112.31079337349	109.832008212007	1	1	219.570694332501	1	1	52.6101129713486	1	17.459757075215	1
GIMAP2	54.7585220014435	29.8101147964465	19.916985400427	61.4439693955983	54.1909488351047	1	1	39.1244486202323	1	1	35.3572066682647	1	29.4023043375611	1
GIMAP4	238.158614851596	73.3180579499714	77.2186869153808	264.917061275597	251.667901508391	1	1	417.712673588502	1	1	243.207716092594	1	106.583372509545	1
GIMAP5	89.1696086146587	31.4624482312156	41.0193080705667	132.741740609201	64.9786185867656	1	1	230.953608378179	1	1	93.7584484480944	1	60.4444172020358	14.6259063607789
GIMAP6	31.2931673526651	25.4474734249587	1	34.7827340885487	47.9422335558514	1	1	116.227668445321	1	1	33.4209239441109	1	22.9540804019745	1
GIMAP7	179.841074973349	69.5987200905407	31.9106859093753	280.107592762162	210.407250588533	1	1	526.40396734785	1	1	186.904848439012	1	83.0288276240908	1
GIMAP8	1	1	1	1	1	1	1	128.129397309768	1	1	1	1	1	1
GINS2	1	1	1	1	1	1	1	1	1	1	1	1	72.5183724394871	1
GINS4	1	1	1	1	1	1	1	1	1	1	1	1	25.4246348510137	1
GJA1	1	1	1	1	1	1	1	92.8661507799863	32.1193532604348	1	1	1	1	1
GJA4	1	1	1	1	1	1	281.5366633474	80.44705146938	1	1	1	1	1	1
GJA5	1	1	1	1	1	1	1	1	47.3340500574893	1	1	1	1	1
GJC1	1	1	1	1	1	1	89.8268103523396	17.0009822011272	1	1	1	1	1	1
GK	15.416862960311	497.021174342105	257.544832514984	41.1055416172165	1	18.5909348116753	1	1	21.2492860925688	20.3055026819971	329.523818278932	23.6842809793955	65.8431898261949	46.0589654974729
GK5	1	1	16.5082164843521	1	68.0899982635515	1	1	1	1	1	1	21.4879857131958	1	11.194181433902
GLCCI1	21.6090626955246	62.7200654681644	1	18.0176507459714	21.0851009571857	1	1	1	1	79.3795334948176	47.2195818258331	105.817942596833	50.393067553449	1
GLT8D2	1	1	1	1	1	1	51.571679187397	1	113.465562276463	1	1	1	1	1
GLUL	117.22782827974	1	902.555152485382	110.880389117224	119.324905152632	1	354.436689570893	202.389204226912	349.560560654171	16.8262619308274	46.4923792820133	189.687545169168	74.4054269995024	2357.23703530125
GM2A	1	1	139.107744640071	1	1	37.840853160927	1	1	20.4512358154957	85.6383487150899	14.3004292219604	1	19.5543021654054	132.099771700128
GMPR	1	1	1	1	1	1	14.5117808651749	16.8746038557809	1	1	1	1	1	50.4369632799784
GNA15	18.6370513960782	82.7962787165657	152.427141868325	59.8752346074564	1	1	1	1	1	1	108.217240548308	25.5095862719742	62.6686887125619	162.272583139749
GNE	1	1	1	1	1	1	1	1	1	1	1	1	1	17.1010228418889
GNG11	1	1	1	1	1	1	189.396555104675	1783.92312434419	115.209286054657	1	1	1	1	1
GNG12	1	1	1	1	1	1	90.3882529965959	34.8238090300418	64.8494257059592	1	1	1	1	1
GNG4	1	1	1	1	1	1	1	1	1	1	85.923272393013	1	14.0085368531296	1
GNG7	1	1	17.1362005371305	1	1	171.246610387026	1	36.639630319726	1	170.627647290166	1	1	1	16.1073879669181
GNG8	1	49.0333994188021	1	1	1	1	1	1	1	1	1	1	1	1
GNGT2	19.2941545505278	1	23.1891624773314	1	34.8283799343288	1	1	1	1	1	1	1	27.0311035523223	1
GNLY	575.784729793298	1	1	43.64281190717	7100.45163082307	1	1	1	1	1	124.636191724794	1	363.967848263405	1
GOLGA8A	1	25.5249658592348	1	24.6479393970219	1	1	1	16.4355025748708	1	1	20.3397556899704	12.0784249190442	16.5953677231597	16.4347750580432
GOLM1	1	1	1	1	12.2843199999035	1	1	1	35.0794329620575	1	1	82.5014821009953	1	1
GPAM	1	1	1	1	1	1	1	1	1	1	1	50.7298292068877	1	1
GPAT3	1	1	65.1980961592171	1	1	1	1	1	1	1	1	11.8112854712132	1	29.2787574179728
GPC3	1	1	1	1	1	1	41.2377673180961	1	320.518619219872	1	1	1	1	1
GPC4	1	1	1	1	1	1	29.6630252075362	1	17.6372219449969	1	1	98.0784123929615	1	1
GPC6	1	1	1	1	1	1	37.9941313344735	1	69.0032540992854	1	1	1	1	1
GPER1	1	1	1	1	1	1	1	132.844899494666	1	1	1	1	1	1
GPHN	1	56.0200906614478	1	20.3375350923136	14.9554966688985	14.4368613697298	23.5746652832256	1	16.2395269050299	26.071515379253	16.5720851996146	1	1	1
GPIHBP1	1	1	1	1	1	1	1	282.122987705317	1	1	1	1	1	1
GPM6B	1	1	1	1	1	1	85.2943275516782	1	66.1653765283709	1	1	1	1	1
GPNMB	1	1	254.256622120867	1	1	1	28.6753229032411	1	83.7255160284793	1	1	1	1	1
GPR132	43.3117930162888	52.4263832404696	86.7014269509579	62.7970355565858	18.8950958862264	31.4872101990408	1	1	1	1	28.1969145400865	1	22.0385117713541	1
GPR141	1	1	21.025647030686	1	56.0803628393427	1	1	1	1	1	1	1	1	1
GPR146	1	1	1	1	1	1	1	402.706511891191	1	1	1	29.6028076940877	1	1
GPR15	1	48.9561195505901	1	20.9862806540799	1	1	1	1	1	1	1	1	1	1
